Index,hostname,planet_letter,ra,dec,parallax,parallax_error,distance,distance_error,dist_error_pct
203,Kepler-25,b,286.63839300000001,39.487893999999997,3.9329910875206506,0.41503286254831129,254.25941166584181,26.830981587615849,10.552601145352382
204,Kepler-25,c,286.63839300000001,39.487893999999997,3.9329910875206506,0.41503286254831129,254.25941166584181,26.830981587615849,10.552601145352382
205,Kepler-25,d,286.63839300000001,39.487893999999997,3.9329910875206506,0.41503286254831129,254.25941166584181,26.830981587615849,10.552601145352382
206,Kepler-278,b,290.107193,38.702235000000002,2.3731700306112438,0.68586815214018837,421.37730845287797,121.78195079766077,28.900927590238162
207,Kepler-278,c,290.107193,38.702235000000002,2.3731700306112438,0.68586815214018837,421.37730845287797,121.78195079766077,28.900927590238162
208,Kepler-338,b,282.97895599999998,40.784346999999997,1.9962523786009312,0.42806600441371628,500.93866422884253,107.4186885142604,21.44348124527848
209,Kepler-338,c,282.97895599999998,40.784346999999997,1.9962523786009312,0.42806600441371628,500.93866422884253,107.4186885142604,21.44348124527848
210,Kepler-338,d,282.97895599999998,40.784346999999997,1.9962523786009312,0.42806600441371628,500.93866422884253,107.4186885142604,21.44348124527848
211,Kepler-338,e,282.97895599999998,40.784346999999997,1.9962523786009312,0.42806600441371628,500.93866422884253,107.4186885142604,21.44348124527848
212,Kepler-36,b,291.25019099999997,49.231827000000003,2.0940966019935794,0.54025722766238005,477.53288890684428,123.19899398758015,25.7990594678419
213,Kepler-36,c,291.25019099999997,49.231827000000003,2.0940966019935794,0.54025722766238005,477.53288890684428,123.19899398758015,25.7990594678419
214,Kepler-381,b,285.18278700000002,43.831088999999999,3.7557265943103619,0.38145131901054213,266.26006310334822,27.042770478678065,10.156525227060236
215,Kepler-381,c,285.18278700000002,43.831088999999999,3.7557265943103619,0.38145131901054213,266.26006310334822,27.042770478678065,10.156525227060236
216,Kepler-396,b,296.13281799999999,48.977401999999998,4.5785707388864001,0.45234978458724634,218.40876924907357,21.57816606013899,9.8797159721784009
217,Kepler-396,c,296.13281799999999,48.977401999999998,4.5785707388864001,0.45234978458724634,218.40876924907357,21.57816606013899,9.8797159721784009
218,Kepler-408,b,284.78617500000001,48.423233000000003,11.022231960089398,0.3841767703466118,90.725726297624519,3.1622194708456632,3.4854716516372051
219,Kepler-409,b,293.67919000000001,46.852764000000001,14.412453123845616,0.38525243529892456,69.384440761544283,1.8546825127925555,2.6730524775238904
220,Kepler-431,b,281.11233499999997,43.227789000000001,2.0233450649317923,0.42220471022836487,494.23107176912026,103.12956008280764,20.866668644213561
221,Kepler-431,c,281.11233499999997,43.227789000000001,2.0233450649317923,0.42220471022836487,494.23107176912026,103.12956008280764,20.866668644213561
222,Kepler-431,d,281.11233499999997,43.227789000000001,2.0233450649317923,0.42220471022836487,494.23107176912026,103.12956008280764,20.866668644213561
223,Kepler-450,b,295.48650900000001,51.013500000000001,2.3634624893734499,0.55516055253609531,423.10804783074781,99.385075359692436,23.489289761618661
224,Kepler-450,c,295.48650900000001,51.013500000000001,2.3634624893734499,0.55516055253609531,423.10804783074781,99.385075359692436,23.489289761618661
225,Kepler-450,d,295.48650900000001,51.013500000000001,2.3634624893734499,0.55516055253609531,423.10804783074781,99.385075359692436,23.489289761618661
226,Kepler-454,b,287.47852899999998,38.228865999999996,4.4553937351433834,0.4104973795652534,224.44705438986705,20.679413123791008,9.2134927678180336
227,Kepler-454,c,287.47852899999998,38.228865999999996,4.4553937351433834,0.4104973795652534,224.44705438986705,20.679413123791008,9.2134927678180336
228,Kepler-462,b,299.82115499999998,43.814273999999997,2.2239248850511575,0.42097035330602833,449.65547475179085,85.116015088745669,18.929162407225128
229,Kepler-50,b,288.10087299999998,50.033718,3.793342250871945,0.3986330024310431,263.6197669140289,27.703152585547869,10.508753918511111
230,Kepler-50,c,288.10087299999998,50.033718,3.793342250871945,0.3986330024310431,263.6197669140289,27.703152585547869,10.508753918511111
231,Kepler-506,b,284.63518699999997,40.719831999999997,3.9225570397642953,0.65775842351472669,254.93574468456666,42.749189322521516,16.768613352127343
232,Kepler-507,b,297.01883400000003,50.408980999999997,2.6778653429980159,0.50047925979639407,373.43177192040793,69.792477535835559,18.68948567951816
233,Kepler-508,b,295.40435000000002,42.981422999999999,3.2006350227902272,0.39939847541026469,312.43799835953399,38.988281799230734,12.478726020503265
234,Kepler-510,b,287.65500800000001,39.244280000000003,2.8820085336457151,0.39485258838045006,346.98023559805665,47.53838947500951,13.700604414275105
235,Kepler-514,b,286.24718799999999,50.242409000000002,2.3532015906063988,0.50365998390735578,424.95296790204401,90.95345074952651,21.403180497492656
236,Kepler-516,b,295.60877900000003,38.735736000000003,2.1564261145163397,0.57022280370162959,463.73024017300395,122.62398230694249,26.442955771268039
237,Kepler-517,b,293.67533500000002,41.295347999999997,3.9521664420348337,0.54672549387406433,253.02578083860621,35.002484591877028,13.833564499185774
238,Kepler-522,b,288.15399600000001,44.068821,2.0019618880496917,0.44253843570678764,499.5100086416723,110.41787516720338,22.105237784416961
239,Kepler-538,b,297.48690099999999,49.623455,6.6922587459547795,0.59548933891039968,149.42638023439585,13.29623072857734,8.8981816381554388
240,Kepler-63,b,289.226179,49.548203000000001,4.8475049811041853,0.54778144770044002,206.29169106541397,23.311530698962613,11.30027611803844
241,Kepler-65,b,288.68869999999998,41.151173,3.5347886035828084,0.45704838972766393,282.90234923424134,36.579291626273381,12.930006316768322
242,Kepler-65,c,288.68869999999998,41.151173,3.5347886035828084,0.45704838972766393,282.90234923424134,36.579291626273381,12.930006316768322
243,Kepler-65,d,288.68869999999998,41.151173,3.5347886035828084,0.45704838972766393,282.90234923424134,36.579291626273381,12.930006316768322
244,Kepler-68,b,291.03230500000001,49.040272000000002,6.7187353734403947,0.38599498519746805,148.83753331811016,8.5507968801773888,5.7450541469951588
245,Kepler-68,c,291.03230500000001,49.040272000000002,6.7187353734403947,0.38599498519746805,148.83753331811016,8.5507968801773888,5.7450541469951588
246,Kepler-68,d,291.03230500000001,49.040272000000002,6.7187353734403947,0.38599498519746805,148.83753331811016,8.5507968801773888,5.7450541469951588
247,Kepler-78,b,293.74169000000001,44.448329999999999,8.0155394751454967,0.38791978510169078,124.75766641793605,6.0377679252531786,4.8395967146634176
248,Kepler-806,b,296.00704300000001,44.853442999999999,3.0930644449584688,0.39088280968083283,323.30396530532914,40.857203135707188,12.637396233950158
249,Kepler-880,b,281.97124500000001,43.672770999999997,1.9708401107111386,0.43483038190744577,507.39783230775112,111.94819508812354,22.063199320138953
250,Kepler-908,b,295.322517,39.376483999999998,3.4667191926689669,0.4328308066427054,288.45716783600159,36.014785651042175,12.485314863632681
251,Kepler-909,b,289.50635799999998,45.370998,3.1150840371961803,0.42646586927143554,321.01862680407118,43.948569636517618,13.690348773232078
252,Kepler-910,b,296.04735799999997,42.743006000000001,2.586793359677257,0.45876090892454657,386.57900379207933,68.558756147776307,17.734733515080009
253,Kepler-911,b,298.58918599999998,40.750689000000001,1.9646561034692089,0.40772178208757753,508.99493210755321,105.63086355214107,20.752832079243714
254,Kepler-92,b,289.08605799999998,41.562941000000002,2.4706819371522095,0.41260908048160322,404.7465539626009,67.593525879376671,16.700210345860633
255,Kepler-92,c,289.08605799999998,41.562941000000002,2.4706819371522095,0.41260908048160322,404.7465539626009,67.593525879376671,16.700210345860633
256,Kepler-92,d,289.08605799999998,41.562941000000002,2.4706819371522095,0.41260908048160322,404.7465539626009,67.593525879376671,16.700210345860633
257,Kepler-93,b,291.41828099999998,38.672353999999999,10.131666271633161,0.45214181310476576,98.700448000327413,4.4046653646762053,4.4626599513120686
258,Kepler-93,c,291.41828099999998,38.672353999999999,10.131666271633161,0.45214181310476576,98.700448000327413,4.4046653646762053,4.4626599513120686
259,Kepler-96,b,297.06964299999999,40.525140999999998,7.7767382468645367,0.43726348755247457,128.58861495089988,7.2301657131950758,5.6227106232972748
260,Kepler-997,b,289.23336899999998,49.938934000000003,2.0837212728162902,0.4948839411105076,479.910635383797,113.97880787509737,23.750006661958128
261,NGC 2682 Sand 364,b,132.48676,11.692484,0.59043471615166254,0.61263838392810921,1693.6673482172653,1757.3587709857936,103.76056271236315
262,NGC 4349 127,b,186.14781099999999,-61.820003999999997,1.115997060116368,0.45680918069437981,896.05970816421984,366.78259806263344,40.932830113974241
263,Pr0201,b,130.43259599999999,20.226890999999998,5.6349226052666452,0.64896270903673026,177.46472667882895,20.438255829159871,11.516798978395574
264,TYC 3667-1280-1,b,12.887344000000001,58.426167,2.3180940501296803,0.51967749892412096,431.38888171688171,96.710094701188311,22.418309511430255
265,TrES-1,b,286.04106200000001,36.632629000000001,6.2538239935990303,0.43792511786292987,159.90216562275,11.197177086939657,7.0025174726880524
266,TrES-2,b,286.80847299999999,49.316401999999997,4.3175061900788503,0.38829506091725069,231.61518616878624,20.830319370341595,8.9935032822769223
267,TrES-4,b,268.30435399999999,37.211849000000001,2.309183805191831,0.39134913308646174,433.0534441440563,73.391771397688331,16.947508994588294
268,WASP-100,b,68.959727999999998,-64.027039000000002,3.0134966634164915,0.41063200654841647,331.84042051212032,45.218001859101228,13.626429772876225
269,WASP-101,b,98.351101999999997,-23.48621,5.0536798755525378,0.37973571890496055,197.87561235082509,14.8684601637108,7.5140437909799864
270,WASP-106,b,166.42974699999999,-5.0794119999999996,3.1493871328026493,0.94379052748369474,317.52209488139266,95.153225938646756,29.967434541583739
271,WASP-11,b,47.368963999999998,30.673594000000001,7.4919171537929925,0.6559786119366835,133.47718340608213,11.68701891632786,8.7558177495939873
272,WASP-117,b,36.775432000000002,-50.284519000000003,6.3949413508594128,0.40570172207716321,156.37359987134369,9.9205036097295221,6.3441038755209398
273,WASP-118,b,19.550543000000001,2.7028240000000001,2.4579172709772781,0.45295244884248692,406.84851838092823,74.975278820229491,18.428303270857899
274,WASP-12,b,97.63664,29.672291000000001,2.577031519250963,0.4003455756998251,388.04337181357363,60.283099343061465,15.535144708520644
275,WASP-120,b,62.616050999999999,-45.898220000000002,2.9765942320884577,0.38162101164367984,335.95442375710491,43.071798526735115,12.820726706035588
276,WASP-121,b,107.600275,-39.097392999999997,3.8229509233860157,0.39160045210835565,261.57803750048998,26.794505030182723,10.243407774680827
277,WASP-129,b,176.29896500000001,-42.063927,3.2026986191580429,0.49665601339957161,312.23668503122843,48.419862642422174,15.507422722470759
278,WASP-13,b,140.10297600000001,33.882438999999998,4.9904912857903438,0.61489146966476416,200.38107327175305,24.689475560833053,12.3212612637071
279,WASP-14,b,218.276477,21.894714,5.8461626821818822,0.4007026529722445,171.05237304596935,11.724124592977851,6.8541139676717959
280,WASP-15,b,208.92793900000001,-32.159607000000001,3.4426787360379238,0.92801772580165909,290.4714835956114,78.300273213080828,26.956268561663322
281,WASP-157,b,201.655192,-8.3175600000000003,3.7595243277307504,0.72819393189489567,265.9910969650781,51.520640874519856,19.369310274803667
282,WASP-16,b,214.683032,-20.275483999999999,4.8114832567682466,0.42090977795871148,207.8361176033012,18.181556381631154,8.7480254112206168
283,WASP-17,b,239.96230600000001,-28.061733,2.5705172255103994,0.43464353857118354,389.02676475993695,65.779745786603101,16.908796963415838
284,WASP-18,b,24.354310999999999,-45.677886999999998,7.9066772340380576,0.42203115004716313,126.4753790245824,6.7508193495758979,5.3376549662395352
285,WASP-22,b,52.818043000000003,-23.819701999999999,3.13846296188858,0.44048088179416145,318.62730646923006,44.719099323959966,14.034923691726497
286,WASP-24,b,227.215586,2.3433039999999998,2.9605279746679005,0.43640812441314525,337.77758851009531,49.791417318737402,14.740888387048587
287,WASP-25,b,195.35987900000001,-27.522200000000002,5.1735839509750132,0.55683071034907039,193.28960532505519,20.803680631481409,10.762958823624196
288,WASP-26,b,4.6028969999999996,-15.267305,4.1914248664273543,0.59350910783943733,238.58235131681371,33.783451448808528,14.160079847627729
289,WASP-3,b,278.63179300000002,35.661532999999999,4.0681688224169346,0.44145608678483306,245.81084110611991,26.674087713873821,10.851469200399608
290,WASP-32,b,3.9616820000000001,1.2004509999999999,4.3025461523858732,0.70924281134324452,232.42051673181336,38.312797785867197,16.484258070072087
291,WASP-33,b,36.712746000000003,37.550483999999997,8.5087515017554409,0.38518174607953992,117.52605535532327,5.3202742144090882,4.5268891211604076
292,WASP-35,b,76.081782000000004,-6.2298210000000003,5.1476130313643331,0.38505889435942353,194.2647968887743,14.531664957558666,7.4803387902949421
293,WASP-38,b,243.959845,10.032565999999999,7.2584815545889487,0.42939806863985619,137.76986170995795,8.1502049829740422,5.9158112535036018
294,WASP-41,b,190.61873600000001,-30.639869999999998,6.3872000567441471,0.3907599055705237,156.56312486159177,9.5783115204203089,6.1178591886741716
295,WASP-41,c,190.61873600000001,-30.639869999999998,6.3872000567441471,0.3907599055705237,156.56312486159177,9.5783115204203089,6.1178591886741716
296,WASP-48,b,291.16233,55.47316,2.5112261727622136,0.42507324795659185,398.21184202618196,67.405000354332657,16.926920106484644
297,WASP-50,b,43.688073000000003,-10.89808,5.4473818330305166,0.46941531892002408,183.57442724804821,15.819094558360211,8.6172648312203304
298,WASP-54,b,205.454308,-0.128076,3.950660790237098,0.49706353382554463,253.12221248435384,31.847285329617577,12.581782142721332
299,WASP-55,b,203.75811400000001,-17.503464000000001,3.5134998318774096,0.4471254177647534,284.61649291318116,36.220086633260252,12.72592682965451
300,WASP-56,b,183.366285,23.055698,3.8604704675215276,0.44024476457042039,259.03578551191794,29.540220386978596,11.403914840800823
301,WASP-58,b,274.70106399999997,45.172015999999999,3.3617440845686337,0.38863092257151566,297.46464181800332,34.388090013392542,11.560395818213607
302,WASP-6,b,348.15724599999999,-22.673936999999999,5.4179941835719276,0.54958970798587836,184.5701501548547,18.722400115173482,10.143785492651631
303,WASP-60,b,356.66656399999999,31.155934999999999,2.8930063570933227,0.45799846612543493,345.66118306242697,54.722414022192169,15.831229164169471
304,WASP-61,b,75.299662999999995,-26.054144000000001,1.8111814486647166,0.39978638648901671,552.12579652758939,121.87203951534993,22.073237708113506
305,WASP-62,b,87.139961,-63.988433999999998,5.8211281517774296,0.4431527279773162,171.78800636688595,13.077932948791887,7.612832365527006
306,WASP-63,b,94.336431000000005,-38.323256999999998,3.3760663508119171,0.43425662711205376,296.20270933345489,38.099958985007561,12.862798949659817
307,WASP-66,b,158.22496599999999,-34.989845000000003,2.0026497737657838,0.49181923636571512,499.33843305991513,122.62965299907805,24.558424683558023
308,WASP-67,b,295.74383999999998,-19.949596,5.1938571582710225,0.50083574718309143,192.5351370912343,18.565870470759585,9.6428479244087271
309,WASP-68,b,305.09578499999998,-19.314679999999999,4.0870724123569024,0.51552475195064928,244.67391303775003,30.862056161819254,12.613545832758083
310,WASP-7,b,311.04260900000003,-39.225273000000001,6.3239792586861396,0.39086279764408471,158.12828586154447,9.7733502388728031,6.1806464198506834
311,WASP-71,b,29.263338000000001,0.75883400000000001,3.3427508509973975,0.439227824744712,299.15481128413256,39.3080797460686,13.139711702224439
312,WASP-72,b,41.039999000000002,-30.169039000000001,2.3644815105107115,0.42984218514153077,422.92570085862371,76.884216096203915,18.179130740958421
313,WASP-73,b,319.94961000000001,-58.148876000000001,2.7518756558303439,0.4916286321241527,363.38851207950472,64.92015609236239,17.865219712327807
314,WASP-78,b,63.756239999999998,-22.116434000000002,1.1480187853905486,0.39956983081801928,871.06588561598005,303.17591748162937,34.805164854692535
315,WASP-79,b,66.370902999999998,-30.600445000000001,4.0986774201943099,0.44264291720514531,243.98114256881234,26.349115487254828,10.799652468970358
316,WASP-82,b,72.660670999999994,1.893921,3.6007968857810355,0.39431287525069214,277.71630328520843,30.41191089805972,10.950711405238376
317,WASP-88,b,309.51119199999999,-48.462066999999998,2.0744655850154099,0.41257522157172088,482.05186300671824,95.871753971556117,19.888265418905764
318,WASP-94 A,b,313.783098,-34.135554999999997,5.0350793406184264,0.48756424210182203,198.60660226998061,19.231767954680866,9.6833477512181112
319,WASP-99,b,39.897688000000002,-50.008003000000002,6.4612216789808912,0.41657109918319318,154.76949247123292,9.9783757317138662,6.4472497598766445
320,XO-1,b,240.54935,28.169585999999999,6.4426155949080979,0.44380159213598741,155.21646220680108,10.692134590109168,6.8885313053093631
321,XO-3,b,65.469581000000005,57.817180999999998,4.9578572617826762,0.46082656049778559,201.7000383832015,18.747763405149122,9.2948734940402087
322,XO-4,b,110.388223,58.268107999999998,3.883802150871976,0.37834814171898373,257.47964524286698,25.082880518573848,9.7416945308101877
